Year,Min age,Max age,Sex,Chip Time (min)
09,50,54,F,314
09,50,54,F,315
09,60,64,F,314
09,40,44,M,317
09,40,44,M,317
09,25,29,M,317
09,55,59,M,317
09,35,39,F,312
09,45,49,F,315
09,25,29,F,312
09,25,29,M,312
09,50,54,M,317
09,18,24,M,318
09,55,59,M,310
09,60,64,M,317
09,35,39,F,315
09,18,24,F,312
09,18,24,M,312
09,40,44,F,315
09,45,49,F,315
09,25,29,M,311
09,35,39,M,316
09,30,34,F,315
09,18,24,F,316
09,35,39,M,313
09,35,39,M,313
09,45,49,M,320
09,25,29,F,311
09,40,44,F,313
09,45,49,F,316
09,40,44,F,317
09,65,69,M,316
09,40,44,M,316
09,18,24,M,318
09,25,29,F,314
09,35,39,F,319
09,35,39,M,315
09,30,34,F,320
09,55,59,F,316
09,60,64,M,316
09,18,24,F,313
09,18,24,F,296
09,40,44,F,319
09,35,39,M,315
09,25,29,F,315
09,40,44,F,317
09,18,24,F,322
09,25,29,M,319
09,45,49,F,317
09,35,39,F,316
09,25,29,F,313
09,50,54,F,315
09,60,64,M,322
09,50,54,F,317
09,50,54,M,317
09,45,49,F,317
09,40,44,F,319
09,55,59,F,322
09,50,54,M,322
09,45,49,F,322
09,45,49,M,321
09,30,34,F,321
09,40,44,F,317
09,45,49,F,320
09,40,44,F,321
09,40,44,F,321
09,40,44,F,321
09,50,54,M,321
09,50,54,F,317
09,55,59,M,318
09,50,54,M,325
09,40,44,F,319
09,60,64,M,318
09,30,34,F,321
09,40,44,M,325
09,30,34,M,318
09,40,44,M,325
09,25,29,F,322
09,25,29,F,322
09,18,24,F,317
09,18,24,F,321
09,50,54,F,321
09,35,39,F,318
09,40,44,M,326
09,35,39,F,324
09,50,54,M,323
09,40,44,F,321
09,35,39,M,324
09,45,49,M,322
09,40,44,F,318
09,45,49,F,321
09,25,29,F,321
09,50,54,F,323
09,30,34,F,325
09,18,24,M,326
09,40,44,M,321
09,35,39,F,328
09,45,49,M,328
09,30,34,M,324
09,30,34,M,324
09,55,59,M,326
09,45,49,F,327
09,45,49,M,327
09,70,70,M,325
09,60,64,M,327
09,30,34,F,328
09,40,44,F,325
09,40,44,F,324
09,25,29,M,329
09,35,39,M,330
09,40,44,F,323
09,45,49,F,324
09,50,54,M,325
09,45,49,F,323
09,25,29,M,330
09,55,59,M,327
09,40,44,F,331
09,45,49,F,326
09,30,34,F,327
09,35,39,F,328
09,45,49,M,326
09,18,24,F,325
09,45,49,M,329
09,45,49,M,326
09,60,64,F,329
09,25,29,M,329
09,30,34,F,329
09,30,34,F,329
09,35,39,M,333
09,55,59,F,328
09,35,39,M,324
09,35,39,F,328
09,35,39,M,332
09,60,64,M,330
09,45,49,M,333
09,45,49,F,330
09,40,44,F,330
09,45,49,M,327
09,40,44,M,329
09,60,64,F,332
09,30,34,F,330
09,55,59,M,335
09,40,44,F,329
09,18,24,M,337
09,18,24,F,329
09,18,24,F,329
09,45,49,F,332
09,55,59,M,337
09,25,29,M,330
09,55,59,F,329
09,35,39,M,336
09,30,34,F,331
09,55,59,M,336
09,18,24,F,339
09,45,49,M,332
09,45,49,M,332
09,45,49,F,334
09,25,29,F,332
09,40,44,F,334
09,30,34,F,332
09,18,24,M,339
09,25,29,M,331
09,40,44,F,335
09,50,54,M,333
09,18,24,F,337
09,50,54,M,343
09,35,39,M,334
09,50,54,F,337
09,50,54,F,338
09,35,39,M,346
09,50,54,M,343
09,45,49,M,335
09,35,39,M,339
09,40,44,F,335
09,50,54,M,335
09,55,59,F,338
09,55,59,F,340
09,60,64,F,335
09,65,69,M,340
09,30,34,F,338
09,40,44,F,337
09,40,44,F,337
09,40,44,M,341
09,45,49,F,341
09,45,49,M,342
09,35,39,F,339
09,55,59,M,342
09,35,39,M,339
09,30,34,M,343
09,35,39,F,343
09,45,49,F,346
09,60,64,M,344
09,45,49,M,340
09,50,54,M,347
09,35,39,M,341
09,70,70,M,345
09,30,34,F,343
09,40,44,M,342
09,45,49,F,343
09,35,39,M,343
09,30,34,F,345
09,30,34,M,346
09,30,34,F,349
09,60,64,M,346
09,18,24,M,349
09,25,29,M,347
09,30,34,M,347
09,55,59,M,344
09,30,34,M,346
09,35,39,F,346
09,40,44,M,344
09,55,59,M,351
09,65,69,M,348
09,30,34,M,351
09,45,49,M,348
09,35,39,F,352
09,18,24,F,350
09,50,54,F,349
09,40,44,M,351
09,30,34,M,350
09,55,59,M,355
09,25,29,F,355
09,50,54,M,352
09,45,49,F,352
09,45,49,F,357
09,25,29,F,352
09,35,39,F,353
09,45,49,M,360
09,25,29,F,358
09,18,24,F,355
09,18,24,M,355
09,55,59,F,355
09,45,49,M,357
09,35,39,F,362
09,60,64,F,360
09,55,59,F,356
09,40,44,M,367
09,55,59,F,363
09,18,24,M,356
09,25,29,F,356
09,45,49,F,362
09,35,39,F,364
09,30,34,M,368
09,18,24,F,361
09,18,24,F,367
09,60,64,M,363
09,18,24,F,370
09,35,39,M,369
09,30,34,F,366
09,40,44,F,367
09,35,39,M,371
09,18,24,F,371
09,35,39,M,372
09,35,39,F,372
09,45,49,F,362
09,45,49,F,369
09,25,29,F,368
09,30,34,F,366
09,35,39,F,367
09,35,39,M,374
09,40,44,M,368
09,30,34,M,369
09,25,29,F,369
09,50,54,F,371
09,60,64,M,376
09,25,29,F,372
09,30,34,F,372
09,50,54,F,374
09,35,39,F,374
09,18,24,F,374
09,45,49,M,376
09,65,69,F,382
09,30,34,F,385
09,50,54,F,385
09,50,54,F,385
09,50,54,M,384
09,35,39,M,381
09,45,49,F,380
09,35,39,F,389
09,55,59,M,381
09,60,64,M,381
09,40,44,F,381
09,50,54,F,383
09,45,49,F,383
09,55,59,F,384
09,50,54,M,389
09,18,24,F,387
09,50,54,M,389
09,40,44,F,388
09,35,39,M,389
09,50,54,F,389
09,55,59,M,389
09,35,39,M,389
09,35,39,F,389
09,18,24,F,389
09,18,24,M,389
09,70,70,M,389
09,50,54,F,389
09,25,29,F,389
09,60,64,M,389
09,45,49,F,389
09,40,44,F,389
09,60,64,M,389
09,55,59,F,389
09,45,49,F,389
09,55,59,F,389
09,25,29,F,389
09,50,54,F,389
09,60,64,M,389
09,50,54,F,389
09,70,70,F,389
09,60,64,F,389
09,55,59,F,389
09,35,39,M,389
10,35,39,M,127
10,25,29,M,128
10,30,34,M,128
10,25,29,M,128
10,30,34,M,128
10,25,29,M,129
10,30,34,M,130
10,18,24,M,130
10,30,34,M,131
10,30,34,M,131
10,30,34,M,132
10,30,34,M,132
10,30,34,M,134
10,25,29,M,135
10,30,34,M,136
10,25,29,M,138
10,25,29,M,139
10,25,29,F,142
10,25,29,F,142
10,18,24,F,143
10,30,34,M,143
10,25,29,M,143
10,35,39,M,143
10,18,24,F,144
10,25,29,F,146
10,35,39,F,147
10,35,39,M,147
10,30,34,F,148
10,35,39,M,150
10,25,29,F,150
10,40,44,M,151
10,30,34,M,153
10,25,29,M,153
10,25,29,M,155
10,25,29,F,158
10,45,49,F,158
10,35,39,M,158
10,30,34,M,160
10,30,34,F,160
10,30,34,M,160
10,30,34,F,161
10,18,24,F,162
10,25,29,M,162
10,45,49,M,163
10,25,29,F,164
10,40,44,M,164
10,35,39,M,166
10,35,39,M,166
10,45,49,M,167
10,30,34,F,167
10,40,44,M,168
10,40,44,M,168
10,45,49,M,169
10,40,44,M,169
10,55,59,M,170
10,30,34,M,171
10,40,44,F,171
10,35,39,M,171
10,35,39,M,171
10,40,44,M,172
10,30,34,M,172
10,40,44,M,172
10,40,44,M,172
10,35,39,M,173
10,40,44,M,173
10,40,44,M,174
10,40,44,M,174
10,30,34,F,175
10,30,34,F,175
10,30,34,F,176
10,35,39,M,176
10,25,29,M,176
10,30,34,M,176
10,30,34,M,177
10,45,49,M,176
10,25,29,M,177
10,30,34,M,178
10,30,34,M,178
10,45,49,M,178
10,40,44,M,178
10,45,49,M,178
10,30,34,F,178
10,35,39,M,178
10,25,29,M,178
10,25,29,M,178
10,30,34,M,179
10,40,44,M,179
10,40,44,M,179
10,35,39,M,180
10,30,34,M,180
10,45,49,M,180
10,40,44,M,181
10,45,49,M,181
10,40,44,M,182
10,25,29,M,182
10,35,39,M,182
10,35,39,M,182
10,50,54,M,182
10,40,44,M,182
10,25,29,M,183
10,35,39,F,183
10,30,34,F,183
10,25,29,M,183
10,35,39,M,183
10,35,39,F,183
10,18,24,F,183
10,35,39,M,184
10,40,44,M,183
10,40,44,M,184
10,35,39,M,184
10,40,44,M,184
10,45,49,M,184
10,40,44,F,184
10,25,29,M,184
10,40,44,F,184
10,40,44,M,184
10,35,39,M,184
10,40,44,M,184
10,40,44,M,184
10,45,49,F,185
10,45,49,M,185
10,40,44,F,185
10,30,34,M,185
10,35,39,M,185
10,18,24,M,185
10,35,39,M,185
10,45,49,M,185
10,30,34,M,186
10,45,49,M,186
10,30,34,M,185
10,25,29,M,186
10,30,34,M,186
10,30,34,M,186
10,25,29,M,186
10,30,34,M,187
10,25,29,M,186
10,30,34,M,187
10,18,24,F,187
10,18,24,M,187
10,40,44,M,187
10,35,39,M,187
10,40,44,F,187
10,25,29,M,187
10,30,34,F,188
10,25,29,M,188
10,45,49,M,187
10,30,34,M,187
10,40,44,M,188
10,45,49,M,188
10,30,34,M,188
10,25,29,M,188
10,25,29,F,188
10,30,34,F,189
10,35,39,M,189
10,30,34,M,188
10,25,29,F,189
10,25,29,M,189
10,45,49,M,189
10,35,39,M,189
10,25,29,M,189
10,40,44,F,189
10,45,49,M,189
10,18,24,M,190
10,25,29,M,189
10,45,49,M,189
10,25,29,M,189
10,35,39,M,190
10,35,39,M,190
10,55,59,M,190
10,25,29,M,190
10,25,29,M,190
10,25,29,M,190
10,25,29,F,191
10,25,29,F,191
10,18,24,M,191
10,45,49,F,191
10,40,44,M,191
10,40,44,M,191
10,50,54,M,191
10,25,29,M,190
10,45,49,M,192
10,35,39,M,191
10,30,34,M,191
10,35,39,M,191
10,40,44,M,191
10,50,54,M,192
10,30,34,M,192
10,60,64,M,192
10,40,44,M,193
10,40,44,F,192
10,50,54,M,193
10,35,39,M,193
10,45,49,M,193
10,35,39,F,193
10,40,44,M,193
10,40,44,M,193
10,35,39,M,193
10,35,39,M,193
10,30,34,M,193
10,30,34,F,193
10,35,39,M,193
10,25,29,M,194
10,35,39,M,193
10,40,44,M,193
10,45,49,M,193
10,35,39,M,194
10,40,44,M,193
10,50,54,M,194
10,40,44,M,193
10,35,39,M,194
10,40,44,M,194
10,40,44,M,194
10,45,49,M,194
10,40,44,M,193
10,40,44,M,194
10,35,39,M,194
10,35,39,M,194
10,30,34,M,195
10,25,29,M,195
10,40,44,M,194
10,18,24,F,194
10,30,34,M,195
10,40,44,M,195
10,25,29,M,195
10,40,44,M,195
10,25,29,M,196
10,18,24,F,195
10,30,34,F,195
10,30,34,M,196
10,40,44,M,195
10,25,29,M,196
10,40,44,M,196
10,40,44,M,196
10,40,44,M,197
10,30,34,M,196
10,25,29,M,196
10,45,49,M,196
10,35,39,M,197
10,35,39,M,197
10,30,34,M,195
10,40,44,M,197
10,30,34,M,197
10,25,29,M,197
10,25,29,M,193
10,25,29,M,197
10,25,29,M,197
10,50,54,M,197
10,25,29,M,197
10,18,24,F,199
10,40,44,M,198
10,40,44,M,197
10,40,44,M,198
10,30,34,M,198
10,35,39,M,199
10,30,34,M,199
10,30,34,M,199
10,50,54,M,200
10,35,39,M,199
10,30,34,M,198
10,40,44,F,199
10,35,39,F,199
10,40,44,M,199
10,50,54,M,200
10,45,49,M,199
10,30,34,M,199
10,40,44,M,200
10,35,39,M,200
10,45,49,F,200
10,40,44,M,200
10,45,49,M,200
10,18,24,M,200
10,40,44,M,199
10,45,49,M,200
10,40,44,M,200
10,45,49,M,198
10,40,44,M,201
10,45,49,M,200
10,40,44,F,201
10,40,44,M,201
10,30,34,M,200
10,45,49,M,201
10,30,34,M,194
10,35,39,M,201
10,25,29,M,201
10,50,54,M,201
10,30,34,M,201
10,45,49,M,201
10,50,54,M,201
10,30,34,M,202
10,30,34,M,202
10,30,34,M,201
10,40,44,M,201
10,35,39,M,198
10,40,44,M,202
10,35,39,F,202
10,35,39,M,202
10,40,44,F,202
10,40,44,M,202
10,40,44,M,202
10,18,24,M,202
10,25,29,M,202
10,55,59,M,203
10,30,34,M,202
10,25,29,M,200
10,40,44,M,203
10,25,29,F,202
10,40,44,M,203
10,25,29,M,202
10,35,39,M,202
10,35,39,M,202
10,45,49,M,203
10,50,54,M,203
10,30,34,M,203
10,45,49,M,202
10,25,29,M,203
10,40,44,M,202
10,30,34,M,203
10,35,39,M,203
10,40,44,F,203
10,45,49,M,204
10,35,39,M,203
10,35,39,M,203
10,45,49,M,202
10,35,39,M,204
10,45,49,M,204
10,35,39,M,203
10,50,54,M,203
10,50,54,M,203
10,40,44,M,204
10,30,34,F,204
10,45,49,M,204
10,18,24,M,202
10,30,34,F,204
10,50,54,M,204
10,35,39,M,203
10,40,44,M,204
10,50,54,M,204
10,45,49,M,204
10,45,49,M,204
10,30,34,M,202
10,30,34,F,203
10,40,44,M,205
10,40,44,M,205
10,35,39,F,205
10,25,29,M,205
10,45,49,M,205
10,45,49,M,205
10,30,34,M,206
10,35,39,F,205
10,35,39,F,205
10,35,39,F,206
10,35,39,M,202
10,18,24,F,205
10,30,34,M,206
10,40,44,M,204
10,30,34,M,206
10,30,34,M,206
10,45,49,M,205
10,45,49,M,206
10,40,44,M,206
10,40,44,M,205
10,30,34,M,206
10,35,39,F,206
10,55,59,M,205
10,40,44,F,206
10,40,44,M,206
10,40,44,M,205
10,30,34,M,204
10,18,24,M,206
10,55,59,M,206
10,35,39,M,206
10,30,34,M,206
10,45,49,M,206
10,35,39,M,207
10,35,39,M,206
10,45,49,M,205
10,45,49,M,207
10,40,44,M,207
10,40,44,M,207
10,45,49,M,205
10,25,29,M,207
10,45,49,M,206
10,45,49,M,207
10,30,34,M,207
10,25,29,M,207
10,25,29,M,204
10,55,59,M,206
10,40,44,M,207
10,25,29,F,207
10,50,54,M,207
10,30,34,F,207
10,25,29,M,206
10,40,44,M,207
10,45,49,M,207
10,40,44,M,207
10,35,39,M,208
10,25,29,M,205
10,35,39,M,208
10,45,49,M,207
10,30,34,F,206
10,45,49,M,208
10,40,44,M,208
10,45,49,M,208
10,40,44,M,208
10,35,39,M,208
10,40,44,M,207
10,40,44,F,208
10,50,54,M,208
10,40,44,F,208
10,35,39,M,207
10,25,29,M,208
10,45,49,F,208
10,45,49,M,208
10,35,39,M,207
10,25,29,M,208
10,45,49,M,207
10,18,24,F,207
10,50,54,M,208
10,45,49,M,208
10,45,49,M,208
10,18,24,F,208
10,18,24,M,208
10,45,49,M,208
10,55,59,M,209
10,45,49,M,208
10,55,59,M,208
10,35,39,M,208
10,50,54,M,209
10,45,49,M,208
10,45,49,M,209
10,35,39,M,210
10,40,44,M,209
10,25,29,M,208
10,35,39,M,209
10,40,44,M,208
10,30,34,F,209
10,40,44,M,209
10,35,39,M,209
10,25,29,F,208
10,35,39,M,208
10,35,39,F,209
10,35,39,M,207
10,25,29,F,208
10,30,34,M,208
10,45,49,M,209
10,45,49,M,209
10,25,29,M,210
10,35,39,M,209
10,35,39,F,209
10,35,39,M,209
10,45,49,M,209
10,45,49,M,208
10,30,34,M,210
10,35,39,M,209
10,25,29,M,211
10,35,39,M,209
10,30,34,M,210
10,50,54,M,210
10,50,54,M,209
10,30,34,M,207
10,18,24,F,209
10,55,59,M,210
10,25,29,M,206
10,40,44,M,211
10,45,49,M,210
10,30,34,F,210
10,25,29,F,211
10,35,39,M,209
10,25,29,M,211
10,45,49,M,210
10,18,24,M,210
10,50,54,M,211
10,45,49,M,211
10,45,49,M,210
10,50,54,M,211
10,30,34,M,207
10,25,29,M,210
10,25,29,M,212
10,35,39,F,211
10,45,49,M,211
10,50,54,M,211
10,35,39,M,212
10,45,49,M,210
10,65,69,M,209
10,35,39,M,212
10,45,49,M,211
10,40,44,M,212
10,25,29,F,211
10,35,39,M,210
10,40,44,M,211
10,35,39,M,212
10,35,39,F,212
10,30,34,M,212
10,30,34,M,212
10,30,34,M,204
10,30,34,M,213
10,25,29,M,213
10,35,39,F,211
10,30,34,F,212
10,45,49,M,212
10,40,44,M,212
10,55,59,M,211
10,50,54,M,213
10,40,44,M,212
10,30,34,M,214
10,50,54,M,214
10,18,24,M,212
10,35,39,M,214
10,25,29,M,214
10,50,54,M,212
10,30,34,M,213
10,35,39,M,214
10,50,54,M,214
10,40,44,M,213
10,35,39,M,212
10,35,39,M,213
10,35,39,M,214
10,45,49,M,214
10,40,44,M,214
10,30,34,F,214
10,25,29,F,212
10,50,54,M,214
10,35,39,F,211
10,45,49,M,213
10,35,39,M,214
10,40,44,F,213
10,45,49,M,214
10,35,39,F,213
10,55,59,M,215
10,35,39,M,214
10,18,24,M,213
10,25,29,F,213
10,40,44,M,214
10,40,44,M,214
10,55,59,M,215
10,40,44,M,213
10,35,39,M,210
10,40,44,M,215
10,30,34,F,215
10,30,34,M,215
10,40,44,M,215
10,35,39,M,213
10,45,49,M,215
10,30,34,F,216
10,35,39,M,214
10,45,49,M,215
10,40,44,M,208
10,18,24,F,215
10,50,54,M,215
10,40,44,M,216
10,25,29,M,213
10,45,49,M,214
10,45,49,F,215
10,35,39,M,214
10,55,59,M,216
10,18,24,F,216
10,45,49,M,216
10,45,49,M,216
10,35,39,M,214
10,40,44,M,217
10,25,29,F,213
10,30,34,M,214
10,35,39,F,215
10,50,54,M,216
10,35,39,F,216
10,50,54,M,216
10,50,54,M,216
10,30,34,F,215
10,25,29,M,216
10,40,44,F,217
10,30,34,F,216
10,30,34,F,216
10,35,39,F,216
10,50,54,M,216
10,30,34,F,217
10,50,54,M,216
10,35,39,F,217
10,40,44,M,217
10,40,44,M,218
10,25,29,F,216
10,25,29,F,216
10,40,44,M,216
10,40,44,M,218
10,55,59,M,217
10,35,39,M,215
10,30,34,F,217
10,18,24,M,208
10,35,39,F,217
10,25,29,F,217
10,30,34,M,218
10,18,24,M,218
10,30,34,F,218
10,25,29,M,216
10,40,44,M,218
10,40,44,F,216
10,30,34,M,215
10,50,54,M,216
10,25,29,M,214
10,30,34,M,216
10,25,29,F,215
10,35,39,F,217
10,45,49,M,217
10,40,44,F,217
10,30,34,M,218
10,50,54,M,214
10,30,34,M,219
10,30,34,F,216
10,35,39,M,216
10,50,54,M,216
10,35,39,M,218
10,30,34,F,218
10,18,24,F,216
10,30,34,M,216
10,35,39,F,216
10,45,49,M,217
10,45,49,M,218
10,60,64,M,217
10,45,49,M,218
10,40,44,F,217
10,40,44,M,219
10,25,29,M,220
10,30,34,F,217
10,30,34,M,217
10,40,44,M,217
10,45,49,M,217
10,25,29,F,217
10,30,34,M,219
10,25,29,M,215
10,30,34,M,220
10,60,64,M,219
10,45,49,M,219
10,50,54,M,219
10,30,34,F,217
10,55,59,M,220
10,25,29,M,219
10,35,39,M,216
10,35,39,M,217
10,25,29,F,219
10,35,39,M,220
10,30,34,M,217
10,40,44,M,217
10,18,24,F,217
10,50,54,M,218
10,40,44,M,220
10,35,39,F,220
10,18,24,F,220
10,45,49,M,220
10,30,34,M,217
10,35,39,F,218
10,35,39,M,218
10,55,59,M,221
10,40,44,F,221
10,45,49,M,218
10,35,39,F,218
10,40,44,F,220
10,50,54,M,221
10,25,29,M,219
10,35,39,F,219
10,30,34,M,217
10,35,39,M,212
10,40,44,M,219
10,45,49,M,221
10,40,44,M,221
10,25,29,M,220
10,18,24,M,219
10,25,29,F,219
10,18,24,M,219
10,50,54,M,221
10,60,64,M,220
10,55,59,M,221
10,40,44,M,222
10,60,64,M,221
10,35,39,M,219
10,25,29,M,218
10,30,34,F,221
10,45,49,F,219
10,35,39,M,220
10,40,44,F,222
10,45,49,M,222
10,30,34,M,219
10,40,44,F,222
10,45,49,M,222
10,45,49,M,222
10,25,29,F,219
10,18,24,M,222
10,35,39,M,221
10,35,39,F,220
10,35,39,F,220
10,35,39,M,221
10,40,44,M,218
10,30,34,M,223
10,45,49,F,223
10,45,49,M,223
10,25,29,M,222
10,35,39,M,222
10,35,39,F,222
10,40,44,M,223
10,40,44,M,223
10,18,24,F,221
10,45,49,M,223
10,50,54,F,223
10,45,49,F,224
10,45,49,M,220
10,60,64,M,221
10,35,39,M,220
10,45,49,M,222
10,55,59,M,221
10,25,29,F,221
10,40,44,F,223
10,45,49,F,222
10,35,39,M,221
10,18,24,M,223
10,55,59,M,221
10,60,64,M,224
10,50,54,M,224
10,55,59,M,224
10,50,54,M,218
10,40,44,M,223
10,30,34,M,222
10,45,49,M,220
10,25,29,F,222
10,50,54,M,224
10,30,34,M,222
10,50,54,M,225
10,40,44,M,225
10,55,59,M,224
10,40,44,M,223
10,50,54,M,222
10,40,44,M,223
10,45,49,M,224
10,50,54,F,222
10,45,49,F,222
10,35,39,F,223
10,35,39,F,224
10,30,34,M,223
10,30,34,F,223
10,50,54,M,226
10,35,39,F,223
10,35,39,F,221
10,45,49,M,225
10,50,54,M,225
10,35,39,M,226
10,35,39,M,226
10,40,44,F,226
10,25,29,M,225
10,45,49,M,223
10,35,39,M,221
10,25,29,F,225
10,18,24,M,223
10,30,34,F,222
10,35,39,M,224
10,18,24,M,226
10,50,54,M,225
10,30,34,M,226
10,40,44,M,222
10,50,54,M,223
10,55,59,M,226
10,30,34,F,225
10,40,44,F,226
10,50,54,M,223
10,40,44,M,226
10,40,44,M,224
10,40,44,F,225
10,55,59,M,224
10,50,54,M,227
10,30,34,M,224
10,45,49,F,226
10,18,24,M,222
10,50,54,M,226
10,35,39,M,223
10,18,24,F,225
10,18,24,M,225
10,50,54,M,223
10,45,49,M,224
10,40,44,M,227
10,40,44,F,224
10,30,34,M,220
10,45,49,F,221
10,35,39,M,227
10,40,44,M,227
10,35,39,F,224
10,30,34,F,225
10,35,39,F,225
10,35,39,M,226
10,30,34,M,227
10,25,29,F,224
10,40,44,M,219
10,25,29,M,220
10,55,59,M,225
10,18,24,F,227
10,18,24,M,228
10,30,34,M,220
10,18,24,M,224
10,18,24,F,226
10,50,54,M,227
10,45,49,F,224
10,25,29,F,226
10,35,39,F,225
10,40,44,M,226
10,18,24,M,224
10,18,24,F,225
10,30,34,M,228
10,25,29,M,226
10,60,64,M,225
10,40,44,M,227
10,45,49,M,226
10,30,34,M,225
10,45,49,M,228
10,25,29,F,224
10,25,29,F,225
10,40,44,M,228
10,25,29,F,225
10,55,59,M,225
10,25,29,M,228
10,18,24,M,225
10,45,49,M,229
10,45,49,M,227
10,30,34,F,223
10,30,34,M,227
10,35,39,M,218
10,40,44,M,224
10,40,44,M,226
10,45,49,M,228
10,35,39,M,228
10,45,49,M,228
10,45,49,M,225
10,30,34,M,223
10,30,34,F,226
10,60,64,M,218
10,25,29,M,230
10,30,34,F,226
10,18,24,F,227
10,25,29,F,227
10,50,54,M,226
10,35,39,M,229
10,45,49,M,226
10,35,39,M,229
10,40,44,M,229
10,40,44,M,228
10,35,39,F,228
10,30,34,M,227
10,50,54,M,227
10,40,44,F,227
10,40,44,M,226
10,25,29,M,228
10,45,49,M,229
10,30,34,M,227
10,50,54,M,225
10,25,29,M,229
10,35,39,M,229
10,50,54,F,227
10,40,44,F,230
10,18,24,M,227
10,40,44,M,226
10,30,34,M,223
10,40,44,M,229
10,40,44,M,227
10,40,44,M,230
10,50,54,M,226
10,55,59,M,227
10,25,29,M,226
10,35,39,F,227
10,35,39,M,226
10,18,24,F,229
10,45,49,M,230
10,45,49,F,230
10,40,44,M,227
10,45,49,M,229
10,30,34,M,227
10,50,54,M,227
10,30,34,M,230
10,30,34,M,228
10,45,49,F,228
10,45,49,F,228
10,30,34,F,228
10,45,49,M,228
10,45,49,M,228
10,40,44,M,228
10,35,39,F,228
10,30,34,M,226
10,25,29,F,230
10,25,29,M,231
10,40,44,M,230
10,35,39,F,228
10,40,44,F,228
10,30,34,M,227
10,25,29,F,228
10,30,34,M,230
10,55,59,M,230
10,18,24,F,231
10,35,39,M,228
10,35,39,F,228
10,65,69,M,232
10,18,24,M,223
10,25,29,M,231
10,50,54,M,223
10,55,59,M,231
10,30,34,F,228
10,55,59,M,229
10,45,49,M,228
10,25,29,F,230
10,40,44,M,229
10,35,39,M,230
10,25,29,M,229
10,50,54,M,232
10,50,54,M,231
10,40,44,M,230
10,60,64,M,230
10,35,39,M,228
10,40,44,F,229
10,45,49,M,230
10,45,49,M,232
10,35,39,M,229
10,55,59,M,232
10,25,29,F,229
10,25,29,M,229
10,55,59,M,229
10,18,24,M,232
10,35,39,M,230
10,45,49,M,230
10,40,44,M,230
10,40,44,M,231
10,30,34,F,230
10,30,34,M,232
10,18,24,M,232
10,25,29,M,228
10,55,59,M,229
10,40,44,F,230
10,55,59,M,228
10,35,39,F,231
10,45,49,F,230
10,50,54,M,230
10,50,54,M,233
10,40,44,M,231
10,30,34,M,232
10,50,54,M,232
10,25,29,M,233
10,35,39,M,228
10,35,39,M,233
10,25,29,F,231
10,35,39,M,231
10,40,44,F,230
10,50,54,M,229
10,40,44,F,230
10,18,24,M,231
10,45,49,F,234
10,45,49,M,234
10,35,39,M,231
10,25,29,F,230
10,18,24,M,231
10,25,29,M,230
10,45,49,M,233
10,55,59,M,231
10,55,59,M,231
10,35,39,M,234
10,55,59,M,230
10,40,44,M,234
10,35,39,M,230
10,35,39,M,232
10,40,44,M,232
10,40,44,M,231
10,30,34,M,232
10,40,44,F,229
10,35,39,M,233
10,25,29,M,233
10,60,64,M,226
10,45,49,F,232
10,25,29,F,231
10,18,24,M,231
10,40,44,M,235
10,45,49,F,233
10,35,39,M,234
10,30,34,M,232
10,50,54,F,232
10,18,24,M,233
10,18,24,M,232
10,25,29,F,231
10,40,44,F,232
10,35,39,F,232
10,40,44,M,235
10,50,54,F,232
10,35,39,M,234
10,45,49,M,234
10,45,49,F,232
10,30,34,F,233
10,18,24,M,232
10,25,29,M,234
10,45,49,M,235
10,55,59,M,232
10,55,59,F,235
10,45,49,F,234
10,30,34,M,233
10,30,34,M,231
10,30,34,F,233
10,30,34,F,233
10,18,24,M,230
10,35,39,M,236
10,35,39,M,231
10,30,34,M,233
10,25,29,M,235
10,45,49,M,232
10,30,34,F,232
10,40,44,M,234
10,30,34,F,234
10,45,49,F,236
10,30,34,M,230
10,35,39,F,232
10,40,44,F,234
10,25,29,M,232
10,40,44,M,234
10,35,39,F,234
10,35,39,M,234
10,18,24,F,234
10,35,39,M,232
10,18,24,F,234
10,35,39,M,237
10,30,34,F,232
10,40,44,M,234
10,50,54,M,233
10,35,39,F,234
10,30,34,M,232
10,40,44,F,234
10,35,39,F,233
10,70,70,M,234
10,45,49,M,234
10,18,24,M,235
10,30,34,F,234
10,35,39,F,234
10,40,44,M,236
10,35,39,F,233
10,25,29,F,233
10,25,29,F,237
10,25,29,F,237
10,35,39,F,234
10,40,44,M,234
10,40,44,M,233
10,45,49,M,236
10,50,54,M,236
10,30,34,F,234
10,50,54,M,231
10,45,49,M,234
10,25,29,F,234
10,40,44,F,235
10,35,39,F,234
10,35,39,F,235
10,35,39,F,235
10,60,64,M,235
10,65,69,M,234
10,40,44,F,236
10,18,24,F,234
10,30,34,M,238
10,30,34,F,236
10,40,44,M,235
10,50,54,M,237
10,30,34,M,230
10,45,49,F,234
10,45,49,M,237
10,40,44,F,236
10,18,24,M,237
10,30,34,F,236
10,30,34,F,233
10,25,29,F,235
10,40,44,F,233
10,18,24,F,234
10,55,59,M,239
10,35,39,M,239
10,45,49,F,237
10,60,64,F,238
10,25,29,M,234
10,60,64,M,239
10,50,54,M,238
10,25,29,F,235
10,40,44,M,238
10,30,34,F,237
10,25,29,F,233
10,45,49,M,233
10,18,24,F,238
10,30,34,F,237
10,30,34,M,236
10,35,39,M,237
10,40,44,M,239
10,18,24,M,236
10,35,39,M,237
